,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100
0,0.7269024145271525,0.7740779202200558,0.7595755097676914,0.7286598741509024,0.6988918635524484,0.7154251596037432,0.6574448272089825,0.6383967629368273,0.677576337984847,0.6245894176067277,0.5903162175951575,0.5831943402075795,0.547422124422483,0.5747625208108224,0.5643603126988884,0.52448037019397,0.5057212955984975,0.5103856691959651,0.4511537169440713,0.42591404545108713,0.5373324084131025,0.4316042440853134,0.4351479448059938,0.45309809223593056,0.4002340232023936,0.4655895756695915,0.42991807413334465,0.39970277859888287,0.3617580829580331,0.3306354973036157,0.43435963040200265,0.3166052010577631,0.33155232962425923,0.42071481902011204,0.3071439510827069,0.3202397781513157,0.40409964730685427,0.29437907384064066,0.3078129444083564,0.3855707501501577,0.27830625666958175,0.2942401301928537,0.36215375740407196,0.2600813905279199,0.277065202606203,0.3348381058463275,0.23894428428209383,0.2567059613803151,0.3008658638153389,0.21022017253694367,0.20992134659260464,0.2126405467811656,0.131305104665906,0.13677387138392444,0.2032945288286793,0.12257833912470639,0.127116018156545,0.19363260531458074,0.11368856915793529,0.11658248472505137,0.1821262638435978,0.10175615817716198,0.10437349717329465,0.1661433814987945,0.09195941573268684,0.09495745276204474,0.14688731649396308,0.08458093956673673,0.08278854959973778,0.13351630610267923,0.07544853248429224,0.06815257493371407,0.12092108536876474,0.05874105208285063,0.05323027799106076,0.10129090999037772,0.04426379117056023,0.040426121108787065,0.0748070989989551,0.03162748379082905,0.020233298778846238,0.048829666204051915,0.011895372475753419,-0.00033113297735198964,0.021007222860606384,-0.01553451721723528,-0.021985455003599545,-0.017234826594168026,-0.054542338587325385,-0.13205435756566145,-0.09388559574351395,-0.1929013975002364,-0.06905085190987857,-0.10462468420992982,-0.20644704334598285,-0.08319934442305037,-0.11610523152489949,-0.22120016285520253,-0.09931364846083574,-0.12761724232254557
1,0.9556853306018717,0.9241000950240129,0.8949742582404906,0.869042474903525,0.8317596960026324,0.8251464570999281,0.7793939065995319,0.7668351690535719,0.7567049833357823,0.7481184845964362,0.7394217892058769,0.7160012922857467,0.7381260525611145,0.706278618627031,0.6836717483712598,0.7156627444257694,0.6833862061213782,0.655595070802406,0.682403470644552,0.6322768628159062,0.5855275031158095,0.651049663726146,0.5964527687268685,0.5753718153115324,0.6398683042094159,0.5827949074452798,0.5616599540049212,0.6200023097766412,0.5627076989908633,0.5444117987778397,0.5943641623032943,0.5435006567091587,0.5227165303391811,0.5567146850650219,0.510583191224074,0.48061192484967924,0.5065908961277169,0.4356103332594327,0.39134392831687165,0.4129752043038454,0.38559553452266543,0.45834637521296284,0.3953450666220393,0.37161157977009995,0.40218926569921976,0.3528022395948072,0.43052980506623684,0.3848092049040491,0.33584690802504413,0.37752335329933984,0.34535859946904274,0.3825889420003209,0.3573556525276082,0.3225734162213151,0.3275526875774135,0.3179824911249089,0.35344465647512296,0.3001134983340215,0.28403549205466483,0.2877549253684539,0.23915857230483153,0.2637405555528766,0.23697713282778773,0.1680939616650594,0.29245053708258717,0.2278785179571441,0.1565519594887841,0.28119745166346166,0.2159931938073931,0.1475304905342785,0.26985133206042294,0.20364784976494663,0.13832572688779987,0.2582079918768698,0.19106419094948443,0.1289286883056767,0.2462476426521553,0.17822890605976174,0.11932945999435371,0.2339479769189408,0.1651274977026023,0.10951703989670518,0.2201919175971198,0.14941825909598191,0.09598905682723448,0.20248396957360693,0.1321853975099278,0.08435562037060783,0.18428072918865007,0.11461290907319098,0.07169485921931408,0.1618809075299625,0.0884591423917857,0.05501585925849037,0.12863441270250678,0.06811947781254654,0.03462775993928314,0.08553914734618535,0.03618736033648206,-0.004716038184002856
2,0.9486413887132747,0.9060536102285673,0.893783653962925,0.8329268467139006,0.8178402591698622,0.807767691577141,0.7486335632323524,0.7414832847861083,0.7601632803344339,0.7088761706401783,0.6337671894253992,0.7184473118166862,0.6341263346498638,0.6613584868982562,0.6717856031941835,0.6060605785724468,0.6159244422705115,0.6286535990184418,0.5567905132271965,0.5142415277245367,0.5386215503132336,0.500218603819306,0.4632813129922973,0.5430366081452621,0.4429270366776852,0.47079986429924564,0.5045474423857603,0.3921108572677934,0.3862909797560928,0.4053515852446911,0.3604216654210686,0.3682923834295242,0.3772091862206671,0.36810547404242255,0.3161846260963472,0.4093867487044052,0.3439010595550398,0.28615568265629154,0.4064404080294355,0.29231081861138425,0.31125886469968245,0.3802864151339078,0.2611888908445187,0.3002867714281488,0.3297799722728693,0.27494449681505173,0.26546287063634155,0.29536328548239726,0.24586819881611127,0.2110821456798314,0.2592995741867506,0.17326730702164378,0.11806430712283823,0.19779639499120943,0.16653398183974513,0.11102623543653449,0.19168834752713476,0.15852896142509107,0.1029829553850368,0.18390352936943233,0.14292448848683476,0.09398521499246372,0.1737521337029081,0.12588551997733025,0.08575636943462224,0.1602085581021797,0.11413819943138909,0.07387000379146175,0.1471377111578444,0.09698431342514678,0.05563271210439206,0.13226088083659523,0.0738099142941172,0.04099957829118072,0.11765604910747232,0.048624986414974654,0.02716519675428012,0.09637520737766962,0.021070397095534817,0.007727113033644967,0.06993717988857148,-0.00859740798786683,-0.021472200222714743,0.04095471896484951,-0.05976985280842277,-0.061128197646455884,-0.05152850675594618,-0.14283595925285508,-0.16073679731525126,-0.0704838165112352,-0.14907454559468325,-0.16545345627259606,-0.07808394065047031,-0.15541083977546055,-0.17022887699125272,-0.08579761061464446,-0.16184869627106288,-0.17506540464387774,-0.09363026235509801,-0.16839217971255452
3,0.7150631809110362,0.6695630041957419,0.680213638765904,0.6230406038304288,0.6584794825781505,0.6775551256768186,0.580140608349433,0.5906401570400432,0.5871075671295553,0.5739278745986396,0.6127031012535634,0.512665174035868,0.5985229149850079,0.5882974024697357,0.4999248612917887,0.5748758684856614,0.5436688373125667,0.41483157319510783,0.43251926294788123,0.38382317592730014,0.5109165846626478,0.5089512707828839,0.3714459132200535,0.4951361342678761,0.4853210393302135,0.35917070293649694,0.4722206754734016,0.4431354803352742,0.26047789700030244,0.44608853451333763,0.4007681482569526,0.25342283412158206,0.43653183532130074,0.39314345380386995,0.24621038711374965,0.42533892533589,0.38497605598626516,0.23871352010918626,0.41417208233750114,0.37501923810416127,0.22958505484331884,0.40167489379111704,0.3631169711957532,0.22064495872069562,0.39242533297364446,0.3503307068067073,0.2108015296058889,0.3805375557508087,0.33269756111084203,0.19843805226504474,0.3641622041005678,0.30892261809602556,0.18504115129329957,0.3404237721419321,0.2741848424184005,0.1279282911112124,0.23247308743080547,0.17090511629457986,0.10105473839514502,0.3016466582864657,0.16544631300552856,0.09488690905567583,0.2960408454509506,0.15929596114911798,0.08728256482795153,0.2872327469883013,0.15472006164348553,0.08274274834295604,0.28281150924012893,0.14999598823020877,0.07796913506010146,0.2781523289556704,0.14510904416412956,0.07253432159207164,0.27096530217662235,0.13746690593529415,0.06554763426753914,0.27590619196190086,0.13628204469842806,0.06414474507859777,0.2715027694650857,0.13504025859434204,0.06060611629530951,0.263126264978528,0.13198062320830484,0.06312295382207325,0.2525960097552364,0.13062634544810706,0.07187547543266871,0.22591859406227216,0.12546388081066118,-0.0315410206166308,-0.006564551422319957,-0.0015037593984962277,0.0,-0.0068649885583525055,-0.0015748031496063207,0.0,-0.007194244604316994,-0.001652892561983457
4,0.8240569613462585,0.8840328152490935,0.893037488309024,0.8481424852841856,0.844728436593181,0.8459218507101449,0.8156714638931449,0.8147418492251927,0.7759410665724676,0.7854049713615969,0.7624245964046672,0.7279087891421859,0.7300662230446351,0.7086348461119713,0.7206051468378019,0.692334811510327,0.697943687614511,0.6877496929369394,0.6380536859904143,0.6326124907598919,0.6363229529548972,0.6273592613061229,0.6146797025240113,0.6250903277125642,0.6124281897642312,0.5923197570825798,0.5914933749691816,0.5695548718608295,0.5488891146158564,0.5321721480041661,0.5147989756540885,0.521133328678805,0.5107788718412095,0.5211618851575952,0.5007506805314599,0.5048716784644898,0.48903003511932264,0.4837810521368991,0.4940929359022155,0.46337634116692433,0.4788907637239569,0.46479922143073266,0.44788914910722394,0.4376386558007034,0.43728161931815823,0.40640127118179153,0.3729444293613861,0.37986084940400977,0.366591444266607,0.3650761199595978,0.3727439388549228,0.3586012193997951,0.35799243204101516,0.36316442753130806,0.34806111775703513,0.3469102607992076,0.351864355130231,0.3373188413629665,0.3345466310765951,0.34006991543487985,0.32220001530204023,0.3204854997620437,0.32239121077930666,0.30605909663202274,0.3033238268499065,0.3007340766106934,0.2874277059981846,0.27791471076450314,0.2786131715723631,0.25293487688676053,0.20663206511073073,0.22751117303092402,0.200022290633905,0.2218846798353107,0.20619337589383513,0.2218416825281808,0.2144864942847735,0.20612088577731816,0.2138039919990673,0.19380707042707343,0.22645484129696897,0.20526637468836198,0.19241349058929585,0.21610205433679103,0.18373175588992843,0.21058202421691377,0.20677964703274515,0.18203553324116503,0.2007652131992237,0.18589835964508727,0.19918414885413555,0.192418151060413,0.18379371686882165,0.18965011182842254,0.1725286297161176,0.19875977817126597,0.18018829832437433,0.16939394921461234,0.18717726348499825,0.15858173137045622
5,0.9879087335206348,0.9662357416768571,0.9603272581382374,0.9334041034874835,0.9136312537915344,0.9211144315355073,0.8709881488065094,0.87760465967771,0.8645372212531871,0.8352274138104011,0.8372133378175529,0.7778282318441322,0.7817410241912953,0.7351683163944368,0.7364787355107248,0.699779997454001,0.6974956549567902,0.743896943270747,0.6845077720074985,0.6725503633131122,0.7031627149383223,0.6425837703443299,0.6317896378216561,0.6370747572496541,0.5657652908584276,0.5305334331187971,0.5499078769799656,0.5345859355768804,0.5481820044283013,0.534561472325624,0.48897930963897995,0.5055054686763504,0.45994101862466075,0.3996617396735711,0.43189046385569935,0.4325846526692458,0.45383700881827327,0.4357907687743521,0.4190303718368175,0.4396723188911326,0.4237482435450478,0.40364166730490103,0.4238472213345911,0.40976359713818883,0.3867652399550554,0.4034088988993943,0.39079656168934823,0.35642528068263796,0.38065241803823374,0.3548131906859146,0.33081625467565345,0.34581795359887224,0.3251266214800243,0.3050758621428081,0.3026159459992711,0.29269184961246286,0.26238279636958267,0.25423002185576793,0.2251334309307162,0.17833902392158643,0.18639602729836852,0.18365054064532793,0.18829697411691634,0.1940698013491721,0.17165017263166807,0.17577217604849613,0.18142675748173487,0.1605581762546097,0.16406906659570814,0.16617904470313846,0.1486691245699398,0.15162984178262962,0.15112180107006104,0.13645679625246893,0.13829660620506984,0.13428634089714558,0.12158603186923565,0.11700123990166585,0.11813969693760307,0.10626396729986569,0.096680359586427,0.10150752830118166,0.09046227745985373,0.07583873525723245,0.08436102105865359,0.07367641059727296,0.050227892269109085,0.06249795024076432,0.04346397778376601,0.02481695885528251,0.024326612762883164,0.015827944454508955,-0.007687784292360717,-0.010995128696432495,-0.014539295739987221,-0.05128881881029416,-0.04732226751328282,-0.05822526380359462,-0.10849495389759316,-0.12283461359582516
6,0.8800474299336367,0.8995841188605677,0.8801982232544975,0.8505875344269621,0.8323475592376977,0.8271658117570335,0.8070640003719267,0.7831469198481567,0.789652215845905,0.7522809044138165,0.76108640908785,0.7578743539898863,0.7404617749126919,0.7310791910475292,0.7023899809715299,0.7279454815387825,0.676190468703687,0.7022795584993695,0.6945699099867986,0.6439476150873917,0.7144479664460114,0.6547072205880208,0.6667104632306385,0.6684385316750944,0.6175175045631037,0.6553123321936549,0.5919038750060799,0.5676451949032951,0.5748147104467697,0.5912906888643176,0.66198784745944,0.5680082411971503,0.5848574080392258,0.650027472635196,0.5618914302723705,0.5750694873930284,0.6365090385442533,0.5510313258649228,0.561999145699923,0.6235929043435608,0.5366784757096291,0.5518804926669344,0.6004426967129007,0.5204423509146141,0.533709467159588,0.570007236065623,0.4982192434641676,0.5085797918975274,0.5261759139346557,0.4521011666822871,0.3960340251762555,0.7950429208460867,0.7621484197859859,0.7932802853120764,0.77932479846713,0.7470891672807795,0.7743901756377549,0.7629558068324304,0.7318258641468313,0.7537443673533986,0.7458880944346855,0.7163543348115005,0.7310299203230115,0.7280688934742285,0.700670288991056,0.7058535332481578,0.709439869918379,0.684769317724256,0.6618312676936539,0.6803586321934953,0.6582388089278711,0.651374524882878,0.6686125672980422,0.6512754254568451,0.6405317976578729,0.6593545558777749,0.6442605802328519,0.6295331129202864,0.6499955188910689,0.6371936944233617,0.6183738924802313,0.6405335799289638,0.6300741803336511,0.6070493433044085,0.6309668103354064,0.622901441232009,0.5955544438623027,0.6212932272187428,0.6156748711707942,0.5838839293933927,0.6115107913669076,0.6072266233717906,0.5682260234480148,0.5960861546156518,0.5895263997752017,0.5436443767877488,0.5742386486045206,0.568050492727796,0.5220942913834389,0.5520417254631779
7,0.8889973577880267,0.9038887267195946,0.8993051572620001,0.8418182083580836,0.8487696943714075,0.826595103397048,0.7978439517420358,0.7933719142683058,0.763327974424988,0.857463089934868,0.7670986395968071,0.716177591408483,0.839846965626747,0.7419469360063913,0.6853499742197655,0.7768368703943843,0.6916721293376681,0.6634081009064884,0.7687040222986973,0.6856545167616419,0.6530961004164318,0.7587433916414901,0.6743576633005128,0.6394171963641377,0.7435064823527348,0.6563890200627152,0.624945521991877,0.7175696255871331,0.6271143327978342,0.5832274966752921,0.644844333348783,0.5636914317267606,0.5802370087312613,0.6386950401197438,0.5583137615820273,0.5722349456587832,0.630487125543423,0.5499194159427114,0.562327014714809,0.6215840116362774,0.5400341385949955,0.5507151212467538,0.6108256709326974,0.5240333624997312,0.5376947133987761,0.5928824095632671,0.5053855052890686,0.5225763767752153,0.555469438889221,0.4769259980324876,0.44599519927745274,0.4702431720254319,0.39254369410407125,0.5514879283526412,0.46670258466487774,0.3904527050612728,0.5453088808025685,0.46305697952787633,0.38831033207388393,0.5381396733750473,0.4587321407581654,0.3862229490069281,0.5286095945845307,0.4543638231524118,0.38376080294870674,0.5216353714321487,0.4496790159957811,0.38098702287540503,0.5139829258564674,0.44470390215792255,0.3778540840905629,0.505552662185933,0.43940967200945785,0.3743045787800229,0.4951991272670181,0.4332926004300576,0.37079386597101444,0.4807105351844017,0.4269549560193411,0.3655008113800374,0.46968548284279216,0.41913124215756875,0.3575557548619429,0.4539623016044228,0.4037344343445899,0.348914231672952,0.43409031466879255,0.3685443121636929,0.33589053430848753,0.30180701189516224,0.5055848150363672,0.4933479519236999,0.48628231022933044,0.48080159875318895,0.4682680901542119,0.45969052923114345,0.45508044729094593,0.4422317692628091,0.4318499713373168,0.4283586087105361
8,0.9382175237878457,0.8948839059210675,0.8687408751548713,0.8155689254925753,0.7992900413561558,0.7666609617287107,0.7654800274088417,0.7247004131212915,0.7267182023773765,0.6884487184388798,0.6589538402754557,0.6911081362317787,0.6418095314232677,0.6704053331225313,0.6865868906171375,0.6204750204136766,0.6257645880361888,0.5803748621383822,0.5637015394991682,0.5681754728318859,0.539670239347853,0.593020580676122,0.5036643989956427,0.5681365966298358,0.5298603536475717,0.48848795868911515,0.549644303258815,0.46026933388550195,0.4669995461585132,0.46856789928352843,0.37524652975465994,0.4510460545527271,0.38450536176280664,0.47421472067012416,0.4362455818707068,0.3703571953051457,0.4299568619735351,0.3501248031161214,0.4565795290908558,0.41439470977999454,0.33495438309792547,0.4110064115888753,0.32536604683589126,0.41532141351148527,0.3806650565224489,0.3058641097488156,0.3540734082920629,0.2970755640754636,0.3155845063685236,0.31280374192705646,0.20515246710378254,0.37345193275140287,0.3028259141331927,0.19728853671531665,0.3621005088557841,0.2940003957950503,0.1894793697937565,0.350540860054664,0.2845045601672159,0.18074284216012312,0.3405695854495834,0.2752684208626315,0.17179878989936126,0.32898544832424104,0.26180901323299977,0.16103913061936723,0.31339809720947487,0.24835309929942148,0.1523899916873761,0.29794446353064796,0.23629745882219205,0.14325778084470245,0.2821944228347225,0.22421250945410975,0.13212787653774866,0.26360743826081057,0.20710454626317898,0.11876794534852737,0.242155944229865,0.18910071657923766,0.107752566084867,0.2220247744688092,0.1696356066064586,0.09300282905330841,0.1914135835902036,0.14547922010724407,0.07414357203810938,0.1565354109771161,0.11019520150959529,0.05186846835640489,0.10688795877386142,0.0247492204528852,-0.04274187656844443,0.055190653336433575,0.01554846557632725,-0.05168016295632692,0.04538842512880009,0.005911151582716567,-0.06126922926709321,0.035105050786141796
9,0.7560681908666782,0.8669562208774974,0.8529121813680876,0.7761453517316146,0.8006468422901495,0.7688189830900365,0.8223147220169261,0.8156558345167465,0.7172890740223383,0.7215273755790448,0.6739837731598054,0.763032481448447,0.7967787139732204,0.6587642295227505,0.7537034381116693,0.7834664039919857,0.6409123597403489,0.7370985150407857,0.7418200432910592,0.5936259170706693,0.6554906593474116,0.7057930584532864,0.5859147511401098,0.6429337595278128,0.6923949088672894,0.5743851266844405,0.6300992459672823,0.6764428501138113,0.5529933558910379,0.6170923692677827,0.6550827212928954,0.5316589687486293,0.6035720629847295,0.6161740927294672,0.4940205438605461,0.5018760104750506,0.4510049518654882,0.4476986546410791,0.6089638484785866,0.44218170930977685,0.4353237656418914,0.5908313555270476,0.4330327730934479,0.4227588698617072,0.5722506506947773,0.4237944888097024,0.4099955957069062,0.5531960519673661,0.4143437825373413,0.39627228678085213,0.5255942125874967,0.38802535465582383,0.38517350792423455,0.5044863283635644,0.359359693667843,0.3688307273663523,0.45288781474392187,0.298723580586973,0.260443813387306,0.3974737341326131,0.292272964976405,0.25233080969386185,0.3864373060663377,0.2851183149841127,0.2436117329261371,0.37351658822069,0.2774500725978729,0.2346147930376125,0.36014705341223646,0.26972958057395174,0.22556227229877346,0.3466495869753245,0.2618343002812041,0.21540246137360955,0.3307395092537749,0.25189155531297897,0.20242507123399864,0.3136544925267709,0.24189116632668692,0.18928897415370732,0.2963518663057364,0.2318324824601454,0.17588376790902951,0.2777704763684803,0.2168882275667397,0.15996881499508803,0.2544012511877407,0.19119332475191758,0.1471457282455427,0.22828469914950994,0.15567122841283237,0.10488294653061525,0.14278389997505272,0.09476229021231018,0.02317642749388723,0.13562562356333652,0.09042832401545843,0.019055042648853913,0.12664158596934952,0.08434509582840849
